pH,Do duc (NTU),Nhiet do (°C),Label,Khu vuc,Kenh
3.09,370.56,21.9,Pollution,Go Vap,An Thong
11.46,977.23,97.51,Pollution,Go Vap,An Thong
6.64,22.15,81.94,Signs of Water Pollution,Go Vap,An Thong
4.89,94.51,16.09,Signs of Water Pollution,Go Vap,An Thong
12.36,456.08,39.45,Pollution,Go Vap,An Thong
5.58,893.7,90.27,Pollution,Go Vap,An Thong
3.71,705.55,40.08,Pollution,Go Vap,An Thong
11.5,886.19,20.6,Pollution,Go Vap,An Thong
13.25,130.58,70.77,Pollution,Go Vap,An Thong
3.33,75.87,53.98,Pollution,Go Vap,An Thong
8.95,267.9,78.73,Pollution,Go Vap,An Thong
4.37,289.84,4.8,Pollution,Go Vap,An Thong
4.04,980.63,77.77,Pollution,Go Vap,An Thong
0.19,633.34,13.99,Pollution,Go Vap,An Thong
12.34,477.29,0.27,Pollution,Go Vap,An Thong
7.47,512.14,8.1,Signs of Water Pollution,Go Vap,An Thong
7.32,917.32,18.81,Signs of Water Pollution,Go Vap,An Thong
10.58,58.49,97.78,Pollution,Go Vap,An Thong
5.19,248.29,48.78,Signs of Water Pollution,Go Vap,An Thong
0.07,680.11,15.16,Pollution,Go Vap,An Thong
0.14,434.94,24.39,Pollution,Go Vap,An Thong
6.66,35.34,43.28,Safe,Go Vap,An Thong
6.98,542.27,77.84,Pollution,Go Vap,An Thong
1.68,89.84,33.3,Signs of Water Pollution,Go Vap,An Thong
10.36,980.14,80.27,Pollution,Go Vap,An Thong
12.28,867.03,92.58,Pollution,Go Vap,An Thong
2.49,22.57,51.17,Pollution,Go Vap,An Thong
7.73,244.33,89.23,Signs of Water Pollution,Go Vap,An Thong
13.65,196.33,96.26,Pollution,Go Vap,An Thong
13.78,707.83,5.34,Pollution,Go Vap,An Thong
9.78,253.41,43.91,Pollution,Go Vap,An Thong
7.64,48.41,83.14,Signs of Water Pollution,Go Vap,An Thong
11.24,482.06,92.99,Pollution,Go Vap,An Thong
9.85,212.51,0.09,Signs of Water Pollution,Go Vap,An Thong
11.33,942.25,5.86,Pollution,Go Vap,An Thong
5.37,903.85,60.53,Pollution,Go Vap,An Thong
5.88,824.64,77.99,Pollution,Go Vap,An Thong
7.07,905.33,44.92,Signs of Water Pollution,Go Vap,An Thong
7.9,589.31,59.02,Pollution,Go Vap,An Thong
7.23,42.14,91.16,Signs of Water Pollution,Go Vap,An Thong
1.02,815.92,66.7,Pollution,Go Vap,An Thong
11.66,512.74,32.53,Pollution,Go Vap,An Thong
8.33,209.52,78.75,Signs of Water Pollution,Go Vap,An Thong
5.41,468.65,64.88,Pollution,Go Vap,An Thong
5.79,538.53,32.33,Signs of Water Pollution,Go Vap,An Thong
9.12,843.59,30.15,Pollution,Go Vap,An Thong
4.83,732.94,43.95,Pollution,Go Vap,An Thong
5.09,817.42,86.13,Pollution,Go Vap,An Thong
10.42,568.61,81.55,Pollution,Go Vap,An Thong
10.54,473.28,27.83,Pollution,Go Vap,An Thong
3.14,431.8,2.99,Pollution,Go Vap,An Thong
3.43,620.46,18.43,Pollution,Go Vap,An Thong
4.23,235.82,32.53,Signs of Water Pollution,Go Vap,An Thong
6.12,560.18,69.26,Pollution,Go Vap,An Thong
9.71,76.31,25.75,Signs of Water Pollution,Go Vap,An Thong
10.22,19.89,65.22,Pollution,Go Vap,An Thong
11.76,104.05,75.28,Pollution,Go Vap,An Thong
8.51,520.08,4.3,Pollution,Go Vap,An Thong
13.28,217.29,61.28,Pollution,Go Vap,An Thong
10.77,970.22,15.91,Pollution,Go Vap,An Thong
0.21,512.28,27.05,Pollution,Go Vap,An Thong
10.31,250.03,1.87,Pollution,Go Vap,An Thong
5.46,713.04,92.04,Pollution,Go Vap,An Thong
0.28,344.4,11.2,Pollution,Go Vap,An Thong
5.59,567.4,31.46,Signs of Water Pollution,Go Vap,An Thong
10.56,186.56,89.8,Pollution,Go Vap,An Thong
2.53,608.48,28.44,Pollution,Go Vap,An Thong
0.24,775.24,79.15,Pollution,Go Vap,An Thong
11.64,535.27,54.24,Pollution,Go Vap,An Thong
0.07,733.59,55.15,Pollution,Go Vap,An Thong
5.26,543.68,70.17,Pollution,Go Vap,An Thong
8.79,351.39,59.83,Pollution,Go Vap,An Thong
4.92,13.08,69.56,Pollution,Go Vap,An Thong
6.62,837.33,99.39,Pollution,Go Vap,An Thong
13.37,75.25,55.59,Pollution,Go Vap,An Thong
6.02,54.61,11.57,Safe,Go Vap,An Thong
7.72,649.53,65.95,Pollution,Go Vap,An Thong
8.59,816.79,28.59,Pollution,Go Vap,An Thong
1.98,517.96,94.28,Pollution,Go Vap,An Thong
5.18,223.92,66.02,Pollution,Go Vap,An Thong
9.17,887.62,16.35,Pollution,Go Vap,An Thong
5.68,868.32,36.43,Signs of Water Pollution,Go Vap,An Thong
13.95,567.15,45.76,Pollution,Go Vap,An Thong
9.54,36.63,94.27,Pollution,Go Vap,An Thong
3.31,366.3,13.86,Pollution,Go Vap,An Thong
13.53,286.44,39.35,Pollution,Go Vap,An Thong
12.77,224.91,36.56,Signs of Water Pollution,Go Vap,An Thong
13.12,259.92,56.6,Pollution,Go Vap,An Thong
10.86,883.72,88.73,Pollution,Go Vap,An Thong
1.72,555.55,89.06,Pollution,Go Vap,An Thong
10.72,281.76,41.11,Pollution,Go Vap,An Thong
2.17,853.09,26.03,Pollution,Go Vap,An Thong
8.77,2.6,62.42,Pollution,Go Vap,An Thong
11.79,215.09,82.09,Pollution,Go Vap,An Thong
9.25,923.07,50.1,Pollution,Go Vap,An Thong
3.85,766.11,77.92,Pollution,Go Vap,An Thong
0.52,818.05,79.8,Pollution,Go Vap,An Thong
3.96,114.86,61.92,Pollution,Go Vap,An Thong
11.61,803.95,44.33,Pollution,Go Vap,An Thong
7.48,107.82,34.98,Safe,Go Vap,An Thong
12.07,835.89,6.36,Pollution,Go Vap,An Thong
3.13,904.97,97.76,Pollution,Go Vap,An Thong
1.34,452.6,12.63,Pollution,Go Vap,An Thong
5.45,210.74,8.69,Signs of Water Pollution,Go Vap,An Thong
0.71,907.39,97.86,Pollution,Go Vap,An Thong
9.04,39.17,87.54,Pollution,Go Vap,An Thong
5.35,121.84,3.03,Signs of Water Pollution,Go Vap,An Thong
4.42,678.55,74.24,Pollution,Go Vap,An Thong
2.52,718.47,40.26,Pollution,Go Vap,An Thong
13.81,550.42,19.1,Pollution,Go Vap,An Thong
9.26,17.12,55.79,Pollution,Go Vap,An Thong
11.14,686.35,0.98,Pollution,Go Vap,An Thong
9.04,453.63,48.2,Pollution,Go Vap,An Thong
11.33,385.19,54.31,Pollution,Go Vap,An Thong
8.5,504.39,86.87,Pollution,Go Vap,An Thong
7.23,347.06,45.26,Signs of Water Pollution,Go Vap,An Thong
7.28,689.78,45.4,Signs of Water Pollution,Go Vap,An Thong
4.03,9.28,29.02,Signs of Water Pollution,Go Vap,An Thong
3.67,398.27,37.89,Pollution,Go Vap,An Thong
8.99,487.05,12.15,Pollution,Go Vap,An Thong
6.28,391.58,83.77,Pollution,Go Vap,An Thong
3.71,382.3,95.19,Pollution,Go Vap,An Thong
10.21,268.73,97.82,Pollution,Go Vap,An Thong
10.71,914.09,75.52,Pollution,Go Vap,An Thong
10.8,902.9,17.14,Pollution,Go Vap,An Thong
10.17,19.52,20.1,Signs of Water Pollution,Go Vap,An Thong
7.91,628.27,15.6,Signs of Water Pollution,Go Vap,An Thong
2.77,755.47,97.61,Pollution,Go Vap,An Thong
0.25,893.92,94.81,Pollution,Go Vap,An Thong
1.67,851.75,72.31,Pollution,Go Vap,An Thong
1.17,755.69,62.06,Pollution,Go Vap,An Thong
7.18,666.41,59.71,Pollution,Go Vap,An Thong
2.79,821.9,51.43,Pollution,Go Vap,An Thong
11.36,146.32,45.01,Signs of Water Pollution,Go Vap,An Thong
6,693.46,78.45,Pollution,Go Vap,An Thong
10.54,981.64,60.97,Pollution,Go Vap,An Thong
0.04,849.52,21.05,Pollution,Go Vap,An Thong
7.13,665.36,79.69,Pollution,Go Vap,An Thong
11.02,967.11,6.07,Pollution,Go Vap,An Thong
5.39,153.05,66.28,Pollution,Go Vap,An Thong
13.56,364.67,74.36,Pollution,Go Vap,An Thong
10.23,665.9,4.74,Pollution,Go Vap,An Thong
4.33,716.44,14.48,Pollution,Go Vap,An Thong
2.13,400.81,28.22,Pollution,Go Vap,An Thong
8.37,476.3,40.09,Signs of Water Pollution,Go Vap,An Thong
13.7,673.57,44.19,Pollution,Go Vap,An Thong
12.43,506.93,70.61,Pollution,Go Vap,An Thong
2.49,929.77,78.12,Pollution,Go Vap,An Thong
0.24,350.87,44.27,Pollution,Go Vap,An Thong
1.79,81.5,43.68,Signs of Water Pollution,Go Vap,An Thong
3.71,855.08,73.73,Pollution,Go Vap,An Thong
9.19,789.82,25.23,Pollution,Go Vap,An Thong
5.47,442.53,95.33,Pollution,Go Vap,An Thong
12.43,448.78,9.99,Pollution,Go Vap,An Thong
6.14,727.17,48.07,Signs of Water Pollution,Go Vap,An Thong
6.59,291.15,19.54,Signs of Water Pollution,Go Vap,An Thong
3.06,525.85,10.8,Pollution,Go Vap,An Thong
10.44,65.99,77.4,Pollution,Go Vap,An Thong
0,353.6,2.44,Pollution,Go Vap,An Thong
1.42,664.69,67.5,Pollution,Go Vap,An Thong
9.1,993.46,56.03,Pollution,Go Vap,An Thong
4.75,343.81,66.18,Pollution,Go Vap,An Thong
9.14,575.93,78.52,Pollution,Go Vap,An Thong
2.68,76.27,26.99,Signs of Water Pollution,Go Vap,An Thong
2.67,631.14,35.43,Pollution,Go Vap,An Thong
8.45,299.37,50.33,Pollution,Go Vap,An Thong
13.81,973.9,24.97,Pollution,Go Vap,An Thong
7.5,555.66,30.43,Signs of Water Pollution,Go Vap,An Thong
12.29,102.22,82,Pollution,Go Vap,An Thong
4.35,519.12,76.99,Pollution,Go Vap,An Thong
9.2,965.44,88.22,Pollution,Go Vap,An Thong
9.61,183.67,18.42,Signs of Water Pollution,Go Vap,An Thong
1.7,467.5,95.61,Pollution,Go Vap,An Thong
0.2,663.81,4.19,Pollution,Go Vap,An Thong
9.51,610.6,11.35,Pollution,Go Vap,An Thong
11.42,757.86,26.55,Pollution,Go Vap,An Thong
13.47,848.54,17.03,Pollution,Go Vap,An Thong
5.58,287.36,61.37,Pollution,Go Vap,An Thong
1.27,719.63,6.03,Pollution,Go Vap,An Thong
13.35,805.02,82.52,Pollution,Go Vap,An Thong
0.09,771.64,66.81,Pollution,Go Vap,An Thong
0.73,642.54,28.84,Pollution,Go Vap,An Thong
6.67,401.97,98.81,Pollution,Go Vap,An Thong
13.31,567.97,45.48,Pollution,Go Vap,An Thong
0.98,52.38,5.58,Signs of Water Pollution,Go Vap,An Thong
1.69,821.1,79.81,Pollution,Go Vap,An Thong
11.59,24.2,58.13,Pollution,Go Vap,An Thong
9.98,442.97,60.39,Pollution,Go Vap,An Thong
10.47,724.09,41.74,Pollution,Go Vap,An Thong
2.53,284.17,83.32,Pollution,Go Vap,An Thong
11.79,369.84,84.2,Pollution,Go Vap,An Thong
10.14,336.17,1.58,Pollution,Go Vap,An Thong
9.49,26.01,42.33,Signs of Water Pollution,Go Vap,An Thong
4.27,211.81,55.79,Pollution,Go Vap,An Thong
1.69,446.52,60.5,Pollution,Go Vap,An Thong
5.69,681.33,49.96,Signs of Water Pollution,Go Vap,An Thong
10.2,305.09,7.01,Pollution,Go Vap,An Thong
4.94,641.78,62.07,Pollution,Go Vap,An Thong
9.07,455.86,90.08,Pollution,Go Vap,An Thong
10.74,907.49,15.12,Pollution,Go Vap,An Thong
6.12,883.28,75.84,Pollution,Go Vap,An Thong
13.39,537,26.05,Pollution,Go Vap,An Thong
2.84,83.46,31.7,Signs of Water Pollution,Go Vap,An Thong
9.52,553.79,31.11,Pollution,Go Vap,An Thong
8,20.03,57.6,Signs of Water Pollution,Go Vap,An Thong
13.21,744.24,43.91,Pollution,Go Vap,An Thong
3.17,945.38,92.77,Pollution,Go Vap,An Thong
1.36,824.09,90.35,Pollution,Go Vap,An Thong
2.99,120.66,59.4,Pollution,Go Vap,An Thong
7.11,446.48,43.19,Signs of Water Pollution,Go Vap,An Thong
1.96,394.34,44.25,Pollution,Go Vap,An Thong
3.77,194.41,7.85,Signs of Water Pollution,Go Vap,An Thong
11.29,427.94,54.96,Pollution,Go Vap,An Thong
2.68,728.91,70.7,Pollution,Go Vap,An Thong
6.29,735.33,18.95,Signs of Water Pollution,Go Vap,An Thong
4.48,217.74,21.03,Signs of Water Pollution,Go Vap,An Thong
11,989.26,96.67,Pollution,Go Vap,An Thong
0.29,774.78,45.27,Pollution,Go Vap,An Thong
5.49,218.17,5.35,Signs of Water Pollution,Go Vap,An Thong
12.91,291.01,99.56,Pollution,Go Vap,An Thong
6.61,157.48,17.02,Safe,Go Vap,An Thong
0.99,834.84,84.83,Pollution,Go Vap,An Thong
2.52,462.97,22.45,Pollution,Go Vap,An Thong
7.36,891.39,13.41,Signs of Water Pollution,Go Vap,An Thong
6.38,478.79,47.53,Signs of Water Pollution,Go Vap,An Thong
3.78,725.75,91.59,Pollution,Go Vap,An Thong
9.74,66.98,46.4,Signs of Water Pollution,Go Vap,An Thong
7.95,979.31,2.97,Signs of Water Pollution,Go Vap,An Thong
3.99,967.83,28.53,Pollution,Go Vap,An Thong
1.09,357.19,98.33,Pollution,Go Vap,An Thong
5.97,960.71,45.27,Signs of Water Pollution,Go Vap,An Thong
9.7,256.99,32.74,Pollution,Go Vap,An Thong
1.74,391.23,12.99,Pollution,Go Vap,An Thong
3.98,560.36,33.21,Pollution,Go Vap,An Thong
2.6,173.57,54.62,Pollution,Go Vap,An Thong
9.95,50.81,13.96,Signs of Water Pollution,Go Vap,An Thong
12.35,499.09,92.43,Pollution,Go Vap,An Thong
7.21,700.42,95.67,Pollution,Go Vap,An Thong
5.12,768.83,73.12,Pollution,Go Vap,An Thong
1.09,768.82,66.32,Pollution,Go Vap,An Thong
0.12,193.62,34.32,Signs of Water Pollution,Go Vap,An Thong
12.29,8.02,85,Pollution,Go Vap,An Thong
3.2,991.2,32.68,Pollution,Go Vap,An Thong
7.74,958,85.29,Pollution,Go Vap,An Thong
1.75,69.18,63.84,Pollution,Go Vap,An Thong
6.8,845.14,21.61,Signs of Water Pollution,Go Vap,An Thong
11.33,638.1,89.67,Pollution,Go Vap,An Thong
13.12,397.68,59.79,Pollution,Go Vap,An Thong
12.38,889.96,53.77,Pollution,Go Vap,An Thong
13.93,592.68,54.23,Pollution,Go Vap,An Thong
7.62,808.59,49.81,Signs of Water Pollution,Go Vap,An Thong
9.42,598.51,50.33,Pollution,Go Vap,An Thong
13.55,469.36,29.51,Pollution,Go Vap,An Thong
8.87,651.31,25.61,Pollution,Go Vap,An Thong
11.84,656.9,43.88,Pollution,Go Vap,An Thong
0.43,909.89,76.87,Pollution,Go Vap,An Thong
7.74,126.79,99.83,Signs of Water Pollution,Go Vap,An Thong
7.57,910.39,84.12,Pollution,Go Vap,An Thong
10.98,204.34,17.76,Signs of Water Pollution,Go Vap,An Thong
13.42,444.13,23.45,Pollution,Go Vap,An Thong
5.4,143.73,80.57,Pollution,Go Vap,An Thong
12.76,417.42,57.27,Pollution,Go Vap,An Thong
3.43,581.76,61.46,Pollution,Go Vap,An Thong
13.94,370.84,17.52,Pollution,Go Vap,An Thong
5.17,132.28,19.52,Signs of Water Pollution,Go Vap,An Thong
7.55,309.04,6.6,Signs of Water Pollution,Go Vap,An Thong
12.93,769.41,39.98,Pollution,Go Vap,An Thong
3.36,230.99,60.5,Pollution,Go Vap,An Thong
6.99,423.9,87.27,Pollution,Go Vap,An Thong
11.69,837.03,8.27,Pollution,Go Vap,An Thong
12.33,547.03,72.14,Pollution,Go Vap,An Thong
5.34,250.02,31.75,Pollution,Go Vap,An Thong
12.47,596.57,62.34,Pollution,Go Vap,An Thong
7.17,767.78,77.21,Pollution,Go Vap,An Thong
5.93,92.48,91.59,Signs of Water Pollution,Go Vap,An Thong
0.58,644.71,56.23,Pollution,Go Vap,An Thong
7.5,658.62,3.22,Signs of Water Pollution,Go Vap,An Thong
13.56,500.42,64.77,Pollution,Go Vap,An Thong
2.38,839.85,42.13,Pollution,Go Vap,An Thong
0.44,649.27,73.39,Pollution,Go Vap,An Thong
8.08,620.43,81.37,Pollution,Go Vap,An Thong
10.95,84.45,44.36,Signs of Water Pollution,Go Vap,An Thong
7.84,903.55,64.59,Pollution,Go Vap,An Thong
5.49,128,3.53,Signs of Water Pollution,Go Vap,An Thong
2.12,727.48,80.72,Pollution,Go Vap,An Thong
7.79,143.23,55.74,Signs of Water Pollution,Go Vap,An Thong
9.69,465.46,67.86,Pollution,Go Vap,An Thong
11.28,220.83,38.84,Signs of Water Pollution,Go Vap,An Thong
1.82,620.3,12.26,Pollution,Go Vap,An Thong
4.81,65.69,96.74,Pollution,Go Vap,An Thong
6.04,777.73,54.19,Pollution,Go Vap,An Thong
7.93,792.83,98.61,Pollution,Go Vap,An Thong
4.4,419.38,85.77,Pollution,Go Vap,An Thong
8.9,654.29,85.21,Pollution,Go Vap,An Thong
12.28,424.87,54.96,Pollution,Go Vap,An Thong
6.43,969.63,78.67,Pollution,Go Vap,An Thong
5.88,832.62,60.66,Pollution,Go Vap,An Thong
5.99,242.22,36.78,Safe,Go Vap,An Thong
11.76,208.41,79.99,Pollution,Go Vap,An Thong
0.44,366.83,65.43,Pollution,Go Vap,An Thong
9.77,951.67,78.41,Pollution,Go Vap,An Thong
5.81,563.19,17.88,Signs of Water Pollution,Go Vap,An Thong
0.39,705.98,58.97,Pollution,Go Vap,An Thong
2.66,218.53,64.08,Pollution,Go Vap,An Thong
9.59,289.14,30.57,Pollution,Go Vap,An Thong
0.76,651.4,56.36,Pollution,Go Vap,An Thong
1.21,649.56,44.66,Pollution,Go Vap,An Thong
9.91,421.81,77.18,Pollution,Go Vap,An Thong
0.77,268.4,69.68,Pollution,Go Vap,An Thong
6.4,130.74,51.95,Signs of Water Pollution,Go Vap,An Thong
12.03,631.19,34.67,Pollution,Go Vap,An Thong
11.32,863.27,46.08,Pollution,Go Vap,An Thong
8.48,404.09,51.34,Pollution,Go Vap,An Thong
10.62,729.29,36.19,Pollution,Go Vap,An Thong
0.73,175.83,96.67,Pollution,Go Vap,An Thong
13.69,795.91,88.53,Pollution,Go Vap,An Thong
0.49,595.86,3.9,Pollution,Go Vap,An Thong
9.09,756.81,2.46,Pollution,Go Vap,An Thong
4.88,295.92,25.95,Pollution,Go Vap,An Thong
13.06,964.73,10.91,Pollution,Go Vap,An Thong
12.24,188.36,3.02,Signs of Water Pollution,Go Vap,An Thong
4.45,278.12,56.34,Pollution,Go Vap,An Thong
8.58,141.02,13.45,Signs of Water Pollution,Go Vap,An Thong
4.43,939.39,44.58,Pollution,Go Vap,An Thong
4.64,236.11,10.3,Signs of Water Pollution,Go Vap,An Thong
10.3,353.78,12.57,Pollution,Go Vap,An Thong
9.18,85.82,25.06,Signs of Water Pollution,Go Vap,An Thong
11.86,790.22,10.37,Pollution,Go Vap,An Thong
3.13,206.24,75.87,Pollution,Go Vap,An Thong
8.13,634.13,78.67,Pollution,Go Vap,An Thong
10.86,370.74,24.95,Pollution,Go Vap,An Thong
10.02,120.9,51.82,Pollution,Go Vap,An Thong
11.15,966.06,27.5,Pollution,Go Vap,An Thong
1.41,426.75,13.85,Pollution,Go Vap,An Thong
12.14,675.47,41.79,Pollution,Go Vap,An Thong
9.17,283.28,2.13,Pollution,Go Vap,An Thong
4.96,985.96,53.77,Pollution,Go Vap,An Thong
4.99,258.97,43.26,Pollution,Go Vap,An Thong
3.5,581.63,70.72,Pollution,Go Vap,An Thong
13.42,341.82,89.2,Pollution,Go Vap,An Thong
2.05,522.27,21.23,Pollution,Go Vap,An Thong
9.2,170.92,5.48,Signs of Water Pollution,Go Vap,An Thong
12.44,73.91,72.7,Pollution,Go Vap,An Thong
8.64,69.02,89.62,Pollution,Go Vap,An Thong
13.51,782.07,40.3,Pollution,Go Vap,An Thong
5.24,934.25,75.09,Pollution,Go Vap,An Thong
9.82,56.38,37.34,Signs of Water Pollution,Go Vap,An Thong
4.94,611.32,93.63,Pollution,Go Vap,An Thong
6.27,381.85,27.52,Signs of Water Pollution,Go Vap,An Thong
6.94,286.29,36.21,Signs of Water Pollution,Go Vap,An Thong
13.04,680.55,32.86,Pollution,Go Vap,An Thong
10.84,897,71.49,Pollution,Go Vap,An Thong
4.85,344.07,5.15,Pollution,Go Vap,An Thong
6.7,397.47,46.1,Signs of Water Pollution,Go Vap,An Thong
5.24,869.53,24.02,Pollution,Go Vap,An Thong
2.9,502.67,20.56,Pollution,Go Vap,An Thong
5.46,163.52,91.31,Pollution,Go Vap,An Thong
10.09,666.12,19.87,Pollution,Go Vap,An Thong
13.32,684.3,88.2,Pollution,Go Vap,An Thong
9.48,776.39,99.99,Pollution,Go Vap,An Thong
7.96,926.46,88.22,Pollution,Go Vap,An Thong
8.83,979.15,20.11,Pollution,Go Vap,An Thong
10.21,497.57,94.7,Pollution,Go Vap,An Thong
8.38,529.07,19.97,Signs of Water Pollution,Go Vap,An Thong
9.86,487.23,88.12,Pollution,Go Vap,An Thong
8.18,193.91,22.03,Safe,Go Vap,An Thong
5.06,732.37,85.15,Pollution,Go Vap,An Thong
2.93,117.63,98.47,Pollution,Go Vap,An Thong
12.69,839.02,73.9,Pollution,Go Vap,An Thong
6.42,360.9,59.83,Pollution,Go Vap,An Thong
7.58,843.47,91.14,Pollution,Go Vap,An Thong
10.87,76.99,5.32,Signs of Water Pollution,Go Vap,An Thong
12.81,150.76,19.09,Signs of Water Pollution,Go Vap,An Thong
2.27,439.42,99.05,Pollution,Go Vap,An Thong
1.82,724.92,11.39,Pollution,Go Vap,An Thong
13.51,515.33,78.43,Pollution,Go Vap,An Thong
12.65,585.58,35.28,Pollution,Go Vap,An Thong
7.46,901.86,7.62,Signs of Water Pollution,Go Vap,An Thong
6.44,495.89,60.49,Pollution,Go Vap,An Thong
11.53,607,19.54,Pollution,Go Vap,An Thong
12.88,740.61,54.14,Pollution,Go Vap,An Thong
6,806.75,58.8,Pollution,Go Vap,An Thong
6.45,929.48,81.32,Pollution,Go Vap,An Thong
0.9,922.85,5.55,Pollution,Go Vap,An Thong
12.15,951.94,41.63,Pollution,Go Vap,An Thong
12.93,980.92,99.07,Pollution,Go Vap,An Thong
8.59,532.36,0.71,Pollution,Go Vap,An Thong
13.44,421.87,11.72,Pollution,Go Vap,An Thong
4.52,794.02,86.75,Pollution,Go Vap,An Thong
13.29,529.4,41.05,Pollution,Go Vap,An Thong
7.36,760.91,74.05,Pollution,Go Vap,An Thong
3.4,351.38,84.25,Pollution,Go Vap,An Thong
3.39,632.91,71,Pollution,Go Vap,An Thong
13.41,381.46,31.44,Pollution,Go Vap,An Thong
4.68,596.02,94.17,Pollution,Go Vap,An Thong
10.29,215.79,85.08,Pollution,Go Vap,An Thong
6.28,625.11,68.97,Pollution,Go Vap,An Thong
13.03,531.7,54.9,Pollution,Go Vap,An Thong
0.88,805.36,84.12,Pollution,Go Vap,An Thong
7.13,301.04,95.32,Pollution,Go Vap,An Thong
2.96,960.24,45.71,Pollution,Go Vap,An Thong
0.95,929.6,86.84,Pollution,Go Vap,An Thong
0.26,531.64,25.01,Pollution,Go Vap,An Thong
0.07,726.3,88.03,Pollution,Go Vap,An Thong
2.46,835.35,2.51,Pollution,Go Vap,An Thong
0.06,35.6,85.81,Pollution,Go Vap,An Thong
11.49,113.05,75.16,Pollution,Go Vap,An Thong
5.64,80.72,11.78,Safe,Go Vap,An Thong
7.33,279.36,12.96,Signs of Water Pollution,Go Vap,An Thong
13.27,29.49,34.12,Signs of Water Pollution,Go Vap,An Thong
10.39,293.35,13.51,Pollution,Go Vap,An Thong
1.55,621.8,64.04,Pollution,Go Vap,An Thong
11.16,118.83,15.32,Signs of Water Pollution,Go Vap,An Thong
13.8,248.88,86.72,Pollution,Go Vap,An Thong
9.71,238.55,6.44,Signs of Water Pollution,Go Vap,An Thong
7.68,197.58,0.41,Safe,Go Vap,An Thong
6.5,643.25,99.41,Pollution,Go Vap,An Thong
9.79,105.49,13.54,Signs of Water Pollution,Go Vap,An Thong
0.9,671.62,62.72,Pollution,Go Vap,An Thong
7.39,470.26,42.41,Signs of Water Pollution,Go Vap,An Thong
6.7,225.4,5.04,Safe,Go Vap,An Thong
5.71,199.88,28.65,Safe,Go Vap,An Thong
7.39,81.93,20.4,Safe,Go Vap,An Thong
6.03,89.22,45.39,Safe,Go Vap,An Thong
7.26,193.43,46.6,Safe,Go Vap,An Thong
6.34,28.58,44.78,Safe,Go Vap,An Thong
7.15,88.32,28.61,Safe,Go Vap,An Thong
7.14,76.27,39.21,Safe,Go Vap,An Thong
7.44,127.75,44.17,Safe,Go Vap,An Thong
7.51,8.78,33.46,Safe,Go Vap,An Thong
7.92,183.95,39.64,Safe,Go Vap,An Thong
6.26,211.19,29.37,Safe,Go Vap,An Thong
7.04,23.32,12.38,Safe,Go Vap,An Thong
6.93,97.97,9.62,Safe,Go Vap,An Thong
5.61,113.89,2.89,Safe,Go Vap,An Thong
7.76,83.96,17.41,Safe,Go Vap,An Thong
8.24,67.12,4.68,Safe,Go Vap,An Thong
6.06,24.12,44.63,Safe,Go Vap,An Thong
6.65,101.46,38.72,Safe,Go Vap,An Thong
6.01,143.09,41.67,Safe,Go Vap,An Thong
7.28,224.48,43.35,Safe,Go Vap,An Thong
6.17,202.12,13.47,Safe,Go Vap,An Thong
7.23,191.6,28.12,Safe,Go Vap,An Thong
8.33,212.31,14.05,Safe,Go Vap,An Thong
8.33,239.02,20.93,Safe,Go Vap,An Thong
6.99,18.78,46.48,Safe,Go Vap,An Thong
7.8,140.28,15.63,Safe,Go Vap,An Thong
7.46,33.74,36.59,Safe,Go Vap,An Thong
5.91,248.15,47.59,Safe,Go Vap,An Thong
8.34,159.91,0.03,Safe,Go Vap,An Thong
6.97,244.05,5.64,Safe,Go Vap,An Thong
8.12,220.69,25.87,Safe,Go Vap,An Thong
7.47,24.31,28.79,Safe,Go Vap,An Thong
6.73,39.9,46.23,Safe,Go Vap,An Thong
5.84,43.61,47.05,Safe,Go Vap,An Thong
5.5,206.05,31.84,Signs of Water Pollution,Go Vap,An Thong
7.1,122.82,33.22,Safe,Go Vap,An Thong
7.27,234.71,9.86,Safe,Go Vap,An Thong
5.72,117.92,25.44,Safe,Go Vap,An Thong
5.5,158.47,27.05,Signs of Water Pollution,Go Vap,An Thong
6.87,109.48,25.15,Safe,Go Vap,An Thong
6.85,157.1,14.89,Safe,Go Vap,An Thong
6.34,169.53,41.72,Safe,Go Vap,An Thong
5.75,9.23,41.24,Safe,Go Vap,An Thong
8.02,11.81,36.45,Safe,Go Vap,An Thong
5.58,86.45,43.78,Safe,Go Vap,An Thong
5.52,12.27,43.04,Safe,Go Vap,An Thong
7.57,197.63,29.32,Safe,Go Vap,An Thong
6.88,161.98,21.58,Safe,Go Vap,An Thong
6.63,174.75,28.78,Safe,Go Vap,An Thong
7.01,66.36,6.83,Safe,Go Vap,An Thong
8.14,81.55,7.3,Safe,Go Vap,An Thong
6.26,14.55,39.13,Safe,Go Vap,An Thong
6.58,53.69,1.68,Safe,Go Vap,An Thong
6.33,112.83,7.5,Safe,Go Vap,An Thong
5.9,92.32,47.01,Safe,Go Vap,An Thong
7.66,190.86,26.76,Safe,Go Vap,An Thong
7,127.59,10.88,Safe,Go Vap,An Thong
8.49,186.41,44.99,Safe,Go Vap,An Thong
6.74,134.18,22.74,Safe,Go Vap,An Thong
5.94,71.47,38.47,Safe,Go Vap,An Thong
7.61,204.44,14.86,Safe,Go Vap,An Thong
5.88,213.83,19.83,Safe,Go Vap,An Thong
