pH,Do duc (NTU),Nhiet do (°C),Label
5.54,195.47,46.27,Safe
8.09,89.2,35.19,Safe
6.11,36.77,42.8,Safe
6.86,46.35,44.69,Safe
6.04,135.47,4.79,Safe
7.8,205,20.17,Safe
6.51,159.69,10.08,Safe
6.19,125.31,29.27,Safe
6.98,248.16,34.63,Safe
6.91,79.05,9.33,Safe
6.02,41.47,25.45,Safe
7.14,0.56,35.89,Safe
5.94,69.45,13.4,Safe
8.45,7.12,6.54,Safe
6.41,66.49,42.4,Safe
6.35,15.72,28.04,Safe
7.66,121.59,45.18,Safe
7.97,144.95,25.75,Safe
5.83,198.13,10.23,Safe
7.21,196.54,36.16,Safe
7.91,200.21,22.86,Safe
7.48,147.76,7.25,Safe
8.13,156.12,33.68,Safe
6.76,242.54,4.86,Safe
6.18,32.4,2.33,Safe
6.21,131.65,20.65,Safe
7.95,159.14,48.11,Safe
7.82,247.94,12.26,Safe
8.39,240.91,44.96,Safe
5.82,198.79,5.94,Safe
7.66,182.71,16.93,Safe
5.85,188.39,25.77,Safe
7.51,215.56,24.19,Safe
8.5,55.21,13.36,Signs of Water Pollution
7.1,224.69,14.35,Safe
8.01,139.84,7.1,Safe
7.56,145.29,4.45,Safe
8.36,140.32,42.43,Safe
7.35,59.56,20.83,Safe
8.29,143.61,15.32,Safe
5.71,134.96,30.04,Safe
5.62,198.42,12.84,Safe
7.35,93.45,33.19,Safe
6.02,96.66,40.8,Safe
5.56,241.14,7.41,Safe
7.99,180.46,40.55,Safe
6.5,138.14,39.16,Safe
6.42,210.34,28.85,Safe
6.29,28.38,30.18,Safe
6.56,208.58,18.53,Safe
5.87,90.08,33.44,Safe
7.01,111.28,21.13,Safe
7.87,165.06,35.59,Safe
6.93,54.52,48.23,Safe
6.55,64.59,48.85,Safe
8.09,24.62,21.69,Safe
6.87,69.23,2.68,Safe
6.77,220.46,16.88,Safe
8.27,211.78,47.82,Safe
6.86,141.61,8.85,Safe
7.97,99.91,48.02,Safe
6.61,40.38,28.57,Safe
5.86,94.09,3.4,Safe
7.58,117.11,12.69,Safe
8.27,222.18,4.58,Safe
6.8,142.81,18.03,Safe
6.88,55.95,46.12,Safe
8.31,204.2,33.97,Safe
5.93,194.71,40.74,Safe
6.6,200.95,4.81,Safe
6.18,34.18,40.7,Safe
6.99,167.92,1.19,Safe
5.83,85.62,40.58,Safe
5.6,214.3,16.39,Safe
6.9,214.69,8.79,Safe
8.19,201.23,17.05,Safe
8.2,177.96,0.06,Safe
8.3,81.11,42.71,Safe
8.21,57.95,30.04,Safe
7.45,80.49,12.95,Safe
7.7,120.51,10.82,Safe
7.87,127.35,46.48,Safe
8.12,134.23,32.16,Safe
6.75,136.15,15.73,Safe
6.54,59.24,23.33,Safe
5.65,72.5,48.3,Safe
7.82,34.71,6.46,Safe
7.13,196.33,9.9,Safe
8.25,224.93,33.69,Safe
7.07,2.69,19.34,Safe
6.44,64.98,3.21,Safe
6.86,71.88,10.52,Safe
6.42,195.74,28.52,Safe
8.38,74.79,20.18,Safe
7.73,56.66,11.53,Safe
7.59,112.65,40.88,Safe
6.57,185.03,20.7,Safe
6.68,86.75,15.18,Safe
5.79,214.75,13.8,Safe
8.38,149.86,23.81,Safe
6.22,160.78,13.45,Safe
7.98,163.31,7.62,Safe
8.46,135.04,11.44,Safe
5.91,216.97,36.89,Safe
7.49,213.67,4.37,Safe
7.04,97.25,43.3,Safe
5.64,197.62,2.92,Safe
7.61,40.97,6.62,Safe
5.85,107.43,26.85,Safe
7.98,232.62,4.37,Safe
6.53,31.24,36.46,Safe
7.33,182.22,12.79,Safe
6.78,117.36,4.82,Safe
7.87,97.47,22.92,Safe
7.03,142.02,43.47,Safe
5.9,245.61,30.53,Safe
5.82,30.56,31.27,Safe
7.79,29.14,29.84,Safe
5.82,101.52,24.17,Safe
5.74,132.55,17.56,Safe
8.42,100.13,26.55,Safe
7.01,32.54,13.33,Safe
7.25,11.77,38.3,Safe
7.92,35.73,14.8,Safe
7.56,15.14,47.92,Safe
7.73,46.57,37.22,Safe
6.45,130.43,6.08,Safe
7.34,3.17,13.24,Safe
6.71,6.69,29.79,Safe
6.9,36.24,25.41,Safe
8.07,151.01,36.18,Safe
7.02,46.38,39.75,Safe
6.21,218.04,28.32,Safe
7.7,29.55,35.23,Safe
6.81,52.45,5.73,Safe
6.49,110.26,33.51,Safe
6.41,197.69,21.08,Safe
8.11,219.47,7.18,Safe
5.76,93.87,11.17,Safe
8.21,116.21,47.96,Safe
7.04,66.03,48.64,Safe
6.38,51,7.48,Safe
6.15,10.95,40.91,Safe
6.76,163.54,39.24,Safe
6.5,238.41,5.15,Safe
7.08,66.02,35.2,Safe
7.75,117.01,17.66,Safe
7.47,185.79,42.86,Safe
6.15,237.48,30.78,Safe
5.53,226.71,45.15,Safe
5.67,146.82,6.23,Safe
5.64,186.17,29.64,Safe
6.2,238.49,38.99,Safe
6.7,164.07,3.46,Safe
7.82,129.35,12.9,Safe
6.5,166.06,41.2,Safe
7.71,185.24,1.08,Safe
5.8,22.6,17.87,Safe
8.27,155.1,15.01,Safe
8.08,236.14,42.98,Safe
5.98,49.62,18.61,Safe
6.72,153.83,20.55,Safe
6.21,189.72,6.97,Safe
8.42,213.51,6.78,Safe
8.12,46.94,46.35,Safe
7.35,98.95,42.09,Safe
6.09,119.74,0.74,Safe
6.55,190.15,21.72,Safe
8.33,62.67,3.82,Safe
8.45,136.43,49.94,Safe
5.58,174.94,14.07,Safe
7.83,151.26,29.46,Safe
7.4,132.28,22.79,Safe
6.47,229.8,8.18,Safe
7.07,173.62,27.34,Safe
6.62,75.13,18.14,Safe
6.47,66.16,38.45,Safe
6.17,154.61,20.6,Safe
8.21,25.9,37.82,Safe
7.27,58.46,16.3,Safe
6.91,198.53,30.4,Safe
5.57,232.43,36.46,Safe
6.3,148.78,36.57,Safe
5.57,94.53,12.4,Safe
6.09,172.07,19.37,Safe
8.4,133.86,12.99,Safe
5.65,159.29,4.78,Safe
6.57,147.8,38.97,Safe
7.02,118.59,24.84,Safe
6.39,151.63,20.06,Safe
6.29,105.17,32.86,Safe
7.1,108.94,24.52,Safe
7.78,178.47,40.37,Safe
8.28,38.05,45.17,Safe
6.6,157.25,16.6,Safe
6.49,10.82,3.13,Safe
6.44,46.46,4.69,Safe
7.18,58.37,26.11,Safe
6.25,6.88,26.6,Safe
5.82,106.57,48.56,Safe
5.89,72.39,18.67,Safe
5.79,219.03,48.89,Safe
5.68,116.13,9.85,Safe
7.3,171.23,35.22,Safe
8.08,216.8,4.7,Safe
6.16,88.02,18.5,Safe
6.75,141.8,7.1,Safe
6.64,48.96,33.7,Safe
7.86,158.38,7.54,Safe
6.63,174.23,11.2,Safe
7.06,249.71,18.82,Safe
7.85,31.59,34.68,Safe
6.76,95.2,35.42,Safe
7.25,9.72,15.91,Safe
7.04,193.06,33.32,Safe
7.78,167.08,34.96,Safe
7.11,186.02,31.46,Safe
6.25,53.22,22.99,Safe
7.92,228.61,13.73,Safe
7.81,207.41,34.29,Safe
7.73,153.24,3.99,Safe
7.79,193.75,6.19,Safe
5.95,179.59,7.96,Safe
7.74,243.7,47.59,Safe
7.74,212.56,30.18,Safe
7.3,173.81,9.36,Safe
7.77,234.64,0.93,Safe
5.83,194.09,13.01,Safe
6.08,219.81,41.83,Safe
5.98,156.41,0.77,Safe
7.27,25.69,18.13,Safe
6.56,156.88,13.34,Safe
5.86,246.79,40.25,Safe
8.3,30.8,48.06,Safe
8.18,63.97,13.23,Safe
8.08,87.45,26.99,Safe
7.36,157.11,25.83,Safe
5.57,198.26,29.3,Safe
7.6,87.22,30.98,Safe
5.65,86.03,27.62,Safe
5.91,113.1,19.74,Safe
7.23,29.8,31.93,Safe
6.16,31.42,25.36,Safe
8.3,93.86,17.86,Safe
7.67,201.72,37.15,Safe
7.5,126.55,29.19,Safe
5.96,85.82,10.33,Safe
7.19,226.66,38.09,Safe
7.18,14.29,4.29,Safe
8.11,127.94,29.21,Safe
8.43,60.43,23.65,Safe
8.1,14,1.09,Safe
5.99,27.44,26.61,Safe
6.22,51.48,45.99,Safe
7.48,233.31,23.91,Safe
7.85,129.56,21.54,Safe
5.71,161.05,27.35,Safe
7.45,164.08,1.09,Safe
5.52,144.73,22.22,Safe
7.83,81.48,27.56,Safe
5.67,171.17,3.33,Safe
6.06,184.5,21.92,Safe
6.92,236.59,48.03,Safe
7.2,106.44,43.23,Safe
7.5,114.13,45.29,Safe
8.25,154.29,12.81,Safe
7.96,127.5,14.6,Safe
5.77,32.83,28.94,Safe
5.5,110.51,44.38,Signs of Water Pollution
8.4,210.8,34.93,Safe
7.08,215.15,22.51,Safe
8.43,215.86,23.72,Safe
8.08,171.53,18.89,Safe
7.03,73.89,17.29,Safe
6.89,72.78,33.98,Safe
7.78,144.01,4.21,Safe
8.09,164.96,26.07,Safe
8.13,97.06,37.38,Safe
7.81,205.87,23.07,Safe
7.91,219.61,27.67,Safe
6.57,205.62,39.85,Safe
6.1,59.74,4.91,Safe
5.59,167.87,22.16,Safe
6.05,229.4,46.57,Safe
7.05,91.39,8.81,Safe
5.9,57.16,23.39,Safe
7.85,136.26,34.62,Safe
6.55,46.71,48.18,Safe
7.98,163.8,33.73,Safe
8.44,61.7,31.39,Safe
5.59,239.67,47.08,Safe
7.19,224.83,1.99,Safe
6.15,27.45,1.56,Safe
5.81,227.11,39.39,Safe
5.86,189.41,0.98,Safe
5.61,92.18,18.96,Safe
7.43,128.89,44.01,Safe
7.78,192.16,3,Safe
6.04,77.86,37.57,Safe
6.77,69.79,6.02,Safe
5.6,56.74,32.85,Safe
5.82,63.58,39.48,Safe
7.02,142.97,11.51,Safe
7.91,8.46,5.42,Safe
7.67,107.69,5.94,Safe
6.69,31.16,7.08,Safe
5.72,153.49,49.63,Safe
5.57,230.92,4.06,Safe
7,10.32,49.7,Safe
5.71,12.83,11.62,Safe
6.41,189.89,5.14,Safe
6.21,181.62,8.34,Safe
5.84,60.36,9.56,Safe
5.87,106.69,47.04,Safe
6.69,139.06,19.49,Safe
6.47,74.28,34.92,Safe
7,202.22,29.83,Safe
6.34,123.68,8.22,Safe
6.26,211.81,48.5,Safe
6,109.16,47.71,Safe
7.41,65.78,16.01,Safe
7.21,138.31,49.19,Safe
6.61,110.09,19.01,Safe
8.03,184.94,32.64,Safe
7.96,217.06,1.47,Safe
5.67,50.27,7.1,Safe
7.35,169.11,14.97,Safe
7.29,215.63,34.48,Safe
7.33,235.46,48.1,Safe
8.03,166.95,12.94,Safe
6.94,149.69,21.95,Safe
8.01,229.02,26.73,Safe
8.09,62.23,26.77,Safe
7.41,242.56,17.18,Safe
5.84,206.79,23.38,Safe
8,69.96,32.54,Safe
6.02,102.31,17.76,Safe
5.91,186.88,16.24,Safe
7.57,11.87,15.19,Safe
7.06,100.69,49.65,Safe
5.54,193.95,40.63,Safe
6.75,232.31,12.76,Safe
6.65,166.88,3.28,Safe
7.98,160.45,5.18,Safe
8.21,122.81,26.47,Safe
7.96,139.17,42.58,Safe
8.3,36.8,10.34,Safe
7.1,247.06,39.37,Safe
6.97,5.4,41.49,Safe
5.51,126.19,11.35,Safe
6.91,206.59,0.35,Safe
6.4,23.08,8.4,Safe
8.4,26.15,34.33,Safe
7.99,46.4,32.1,Safe
6.14,222.81,9.09,Safe
6.18,36.36,42.68,Safe
7.33,202.33,18.17,Safe
6.37,44.45,13.02,Safe
8.11,108.04,24.59,Safe
7.09,26.29,34.66,Safe
8.1,152.25,4.91,Safe
5.52,233.75,17.49,Safe
6.79,189.17,3.67,Safe
5.85,165.5,27.14,Safe
8.27,33.14,45.42,Safe
7.28,26.67,23.21,Safe
6.52,208.38,46.06,Safe
6.59,74,19.49,Safe
6.01,42.48,39.12,Safe
7.99,193.87,20.56,Safe
6.23,62.52,30.75,Safe
6.31,240.98,34.4,Safe
7.81,175.77,18.31,Safe
8.34,117.58,15.75,Safe
6.06,59.36,28.54,Safe
8.14,245.22,25.44,Safe
6.14,217.91,6.46,Safe
8.33,179.86,20.41,Safe
7.35,65.33,32.92,Safe
6.77,132.48,4.57,Safe
7.27,20.02,30.92,Safe
6.97,87.38,47.5,Safe
7.67,46.42,48.82,Safe
8.25,190.96,36.34,Safe
8.23,35.56,17.92,Safe
6.77,181.47,21.38,Safe
7.63,204.87,43.06,Safe
8.42,149.37,39.69,Safe
8.02,70.9,30.98,Safe
8.4,134.95,30.09,Safe
6.59,174.97,40.89,Safe
5.66,145.24,25.95,Safe
6.25,96.13,49.57,Safe
7.17,49.9,25.89,Safe
7.18,144.55,41.55,Safe
6.83,96.79,4.47,Safe
6.41,145.87,48.54,Safe
6.23,140.62,47.28,Safe
7.03,109.16,36.88,Safe
6.04,235.27,25.88,Safe
7.32,166.08,2.34,Safe
6.64,148.8,14.99,Safe
7.3,23.6,7.82,Safe
6.25,34.5,15.68,Safe
6.59,159.42,39.03,Safe
6.43,24.4,24.95,Safe
6.31,151.61,49.28,Safe
7.81,241.28,2.95,Safe
8.31,126.85,47.62,Safe
5.91,189.52,4.92,Safe
6.83,177.63,46.58,Safe
6.85,174.54,22.19,Safe
7.84,82.48,31.71,Safe
6.1,227.99,31.49,Safe
5.56,82.15,3.09,Safe
5.57,120.67,23.76,Safe
6.08,86.43,11.81,Safe
5.6,79.33,19.6,Safe
7.83,224.64,34.01,Safe
7.07,39.3,40.51,Safe
6.22,202.3,1.22,Safe
6.62,141.98,19.56,Safe
6.23,220.05,34.88,Safe
7.75,67.16,16.91,Safe
6.93,10.9,13.95,Safe
6.92,230.59,41.79,Safe
7.63,14,33.62,Safe
6.4,17.7,26.86,Safe
8.05,223.5,15.05,Safe
5.87,93,21.34,Safe
5.59,56.31,46.53,Safe
5.65,2.26,37.49,Safe
6,216.21,22.93,Safe
8.44,137.87,28.15,Safe
7.22,164.4,30.26,Safe
7.27,33.86,30.31,Safe
5.67,126.85,37.1,Safe
6.24,0.3,42.04,Safe
7.98,8.71,29.73,Safe
7.01,202.36,3.57,Safe
6.69,89.79,22.84,Safe
5.68,21.07,16.13,Safe
8.28,99.39,13.53,Safe
8.22,72.5,3.37,Safe
8.1,118.96,16.36,Safe
7.9,55.37,16.75,Safe
6.39,151.33,35.72,Safe
7.47,173.27,34.08,Safe
6.46,214.79,9.63,Safe
6.43,101.63,11.55,Safe
7.75,175.39,25.15,Safe
8.5,211.53,27.62,Signs of Water Pollution
7.15,106.46,29.01,Safe
7.14,172.08,23.14,Safe
7.08,240.43,37.81,Safe
7.94,92.74,6.66,Safe
8,210.12,42.56,Safe
6.59,235.7,34.31,Safe
5.71,130.6,37.54,Safe
7.46,169.97,20.45,Safe
6.23,102.92,36.67,Safe
8.48,74.35,29.53,Safe
6.66,69.15,28.16,Safe
7.98,46.74,22.5,Safe
6.68,77.43,46.28,Safe
7.69,225.79,35.92,Safe
6.89,92.67,45.19,Safe
8.35,237.76,17.54,Safe
5.93,5.23,15.37,Safe
6.9,127.78,44.29,Safe
6.99,235.29,17.4,Safe
5.76,21.7,12.7,Safe
8.04,217.9,5.58,Safe
6.32,142.28,15.6,Safe
6.82,222.29,34.95,Safe
7.18,93.66,48.98,Safe
6.51,208.06,13.28,Safe
7.4,170.75,17.98,Safe
6.96,25.44,25.04,Safe
7.33,138.28,28.38,Safe
7.44,121.91,22.16,Safe
7.36,58.48,3.49,Safe
6.1,6.94,11.21,Safe
7.09,61.22,22.37,Safe
6.29,6.19,48.38,Safe
7.73,100.03,2.35,Safe
8.25,239.68,9.57,Safe
6.43,16.72,2.56,Safe
5.95,173.98,35.93,Safe
7.66,95.09,3.47,Safe
7.03,171.71,37.02,Safe
7.03,21.93,31,Safe
6.04,80.74,38.9,Safe
7.98,59.75,49.03,Safe
6.93,65.34,1.62,Safe
6.11,194.15,36,Safe
6.48,247.65,1.94,Safe
7.84,93.11,10.02,Safe
5.81,83.59,41.83,Safe
8.46,54.58,46.89,Safe
7.98,117.56,9.39,Safe
7.71,178.92,35.96,Safe
8.46,111.75,35.27,Safe
7.48,221.4,17.04,Safe
7.43,131.91,22.97,Safe
6.91,205.81,15.76,Safe
7.52,141.86,49.08,Safe
6.44,22.04,4.94,Safe
8.16,5.97,31.2,Safe
6.04,111.69,5.77,Safe
5.84,143.79,47.97,Safe
6.15,152.34,7.54,Safe
6.24,98.98,6.32,Safe
7.32,21.95,31.99,Safe
5.51,229.2,32.8,Safe
6.24,99.86,13.73,Safe
7.75,76.13,1.72,Safe
7.18,89.78,39.2,Safe
5.58,201.89,22.72,Safe
5.79,12.43,38.43,Safe
5.98,148.39,44.67,Safe
7.37,219.15,35.74,Safe
7.55,46.49,2.66,Safe
5.7,91.02,1.56,Safe
6.36,22.47,14.17,Safe
8.27,5.87,7.78,Safe
7.78,122.5,19.19,Safe
6.09,111.82,38.32,Safe
6.08,119.43,34.92,Safe
5.86,110.97,17.57,Safe
6.16,125.37,8.24,Safe
7.84,159.26,35.1,Safe
6.65,190.88,33.1,Safe
8.29,208.32,24.06,Safe
6.93,204.49,42.12,Safe
7.97,145.95,24.53,Safe
8.49,99,27.84,Safe
5.55,197.21,35.51,Safe
7.26,206.3,30.6,Safe
7.06,121.58,22.51,Safe
8.37,98.54,24.85,Safe
6.22,39.02,30.47,Safe
8.5,204.51,32.56,Signs of Water Pollution
7.12,22.78,11.77,Safe
7.02,18.89,40.12,Safe
8.1,94.07,35.16,Safe
7.53,10.91,5.36,Safe
7.77,66.68,22.37,Safe
8.39,10.3,43.09,Safe
6.07,232.5,29.46,Safe
8.05,24.27,45.62,Safe
7.33,146.34,33.77,Safe
5.64,47.92,17.53,Safe
6.66,45.91,13.79,Safe
6.84,156.35,40.97,Safe
7.43,182.19,31.53,Safe
6.87,36.53,47.88,Safe
6.46,191.44,11.7,Safe
6.12,89.23,18.73,Safe
8.12,40.53,29.47,Safe
5.66,18.54,23.83,Safe
6.54,42.35,35.92,Safe
7.3,103.73,21.02,Safe
6.31,64.12,47.42,Safe
7.3,38.12,17.32,Safe
7.18,21.89,46.34,Safe
7.68,185.35,28.29,Safe
7.05,36.1,44.22,Safe
7.51,27.15,0.82,Safe
8.02,106.61,41.15,Safe
6.64,249.02,14.25,Safe
5.88,233.79,26.78,Safe
6.23,79.79,31.46,Safe
6.75,143.46,18.4,Safe
5.54,16.42,43.57,Safe
7.09,238.13,20.62,Safe
5.95,151.89,25.62,Safe
6.93,23.62,41.63,Safe
8.1,35.07,42.91,Safe
7.97,162.4,41.81,Safe
7.1,246.23,0.64,Safe
6.46,204.07,2.73,Safe
6.08,95.65,14.41,Safe
8.16,8.39,24.11,Safe
5.62,23.05,38.33,Safe
8.21,111.48,23.25,Safe
5.56,51.02,11.44,Safe
7.81,91.4,46.6,Safe
7.4,103.4,34.29,Safe
7.68,120.69,18.86,Safe
7.47,163.86,35.52,Safe
8.31,58.37,26.96,Safe
5.51,212.55,16.34,Safe
8.27,84.04,25.39,Safe
6.19,80.09,43.98,Safe
6.75,174.69,32.54,Safe
8.07,95.39,45.69,Safe
5.73,79.2,35.06,Safe
6.16,123.97,14.94,Safe
6.1,60.9,38.81,Safe
6.02,185.68,35.22,Safe
8.45,123.67,18.64,Safe
8.07,72.28,1.72,Safe
7.71,87.87,2.34,Safe
6.59,214.22,40,Safe
6.44,185.32,9.58,Safe
7.58,170.15,49.95,Safe
7.73,64.78,47.08,Safe
8.5,36.34,45.28,Signs of Water Pollution
5.68,128.58,30.77,Safe
6.33,230.55,47.81,Safe
7.78,24.22,30.68,Safe
6.82,168.79,16.62,Safe
7.42,144.09,24.35,Safe
8.37,157.9,49.32,Safe
8.24,64.51,16.89,Safe
6.19,196.02,4.2,Safe
6.74,44.19,25.02,Safe
8.46,149.42,24.32,Safe
8.2,151.3,34.98,Safe
7.86,196.2,5.32,Safe
7.7,17.7,18.05,Safe
8.15,33.96,3.41,Safe
8.44,15.84,39.17,Safe
5.83,229.82,16.26,Safe
7.83,45.79,38.7,Safe
5.74,58.31,42.61,Safe
7.63,193.27,19.2,Safe
8.03,1.78,24.02,Safe
6.38,121.61,22.3,Safe
5.66,42.18,5.56,Safe
7.76,146.55,10.85,Safe
6.68,219.93,45.04,Safe
7.5,138.44,32.93,Safe
6.47,18.64,24.49,Safe
7.57,2.79,27.26,Safe
7.73,148.39,10.61,Safe
5.9,32.33,27.1,Safe
8.46,220.46,42.17,Safe
5.85,164.06,15.19,Safe
7.75,105.76,46.67,Safe
6.95,86.52,31.81,Safe
7.69,24.62,41.1,Safe
6.42,115.3,33.43,Safe
6.74,183.33,26.99,Safe
5.94,30.25,21.42,Safe
6.49,2.01,25.09,Safe
6.77,123.12,26.39,Safe
6.93,210.44,45.01,Safe
5.84,207.92,10.98,Safe
8.19,168.37,38.57,Safe
5.58,143.5,10.32,Safe
8.39,54.45,42.79,Safe
6.53,105.87,34.63,Safe
7.33,36,13.31,Safe
7.05,102.67,5.13,Safe
6.01,0.72,26.7,Safe
8.37,156.79,35.3,Safe
6.97,220.04,18.56,Safe
5.7,223.43,39.82,Safe
6.51,203.29,24.18,Safe
7.77,110.22,21.4,Safe
6.95,138.6,33.77,Safe
6.65,204.53,21.65,Safe
7.07,116.59,18.41,Safe
7.88,181.28,38.11,Safe
6.84,173.3,20.03,Safe
6.61,160.39,48.14,Safe
6.94,222.28,41.77,Safe
7.71,200.72,9.05,Safe
6.4,229.56,36.21,Safe
5.96,63.95,29.38,Safe
8.42,222.17,21.28,Safe
8.19,78.35,44.3,Safe
6.71,195.63,34.15,Safe
6.93,92.08,5.3,Safe
5.74,170.76,49.59,Safe
8.42,151.12,3.55,Safe
6.54,93.9,10.4,Safe
7.25,141.01,27.78,Safe
5.82,142.64,21.95,Safe
8.23,87.91,13.78,Safe
6.89,173.67,45.28,Safe
7.13,68.68,7.75,Safe
6.42,102.63,6.5,Safe
5.93,219.6,24.17,Safe
6.69,37.81,40.77,Safe
6.43,29.66,29.29,Safe
6.61,13.23,12.44,Safe
6.69,176.72,23.43,Safe
7.22,120.92,6.59,Safe
6.39,81.22,48.26,Safe
7.77,144.99,41.77,Safe
8.29,56.19,27.08,Safe
7.52,208.1,0.84,Safe
5.87,184.35,0.69,Safe
5.62,19.03,29.52,Safe
5.71,83.66,39.28,Safe
6.4,148.14,9.36,Safe
8.23,113.53,5.88,Safe
6.58,185.24,6.14,Safe
5.82,194.78,18.86,Safe
6.93,166.19,40.74,Safe
6.12,11.77,41.95,Safe
6.77,99.74,41.07,Safe
6.89,234.84,26.54,Safe
6.98,69.15,0.7,Safe
7.46,212.09,45.52,Safe
6.26,21.93,0.98,Safe
7.56,92.53,18.96,Safe
7.91,233.17,38.01,Safe
6.62,236.33,23.42,Safe
5.7,72.94,26.2,Safe
6.35,144.06,10.41,Safe
7.2,6.04,15.19,Safe
6.71,99.47,20.41,Safe
5.71,15.83,17.72,Safe
6.37,64.75,19.2,Safe
7.31,134.84,18.23,Safe
8.42,246.56,5.51,Safe
7.08,139.65,12.05,Safe
6.42,38.56,41.63,Safe
6.89,14.07,32.63,Safe
6.83,107.84,20.74,Safe
8.14,240.22,2.14,Safe
6.77,122.22,32.89,Safe
7.2,199.65,38.2,Safe
7.81,52.44,8.78,Safe
5.94,137.85,3.35,Safe
5.7,134.55,23.38,Safe
5.75,209.91,34.31,Safe
7.46,125.5,31.63,Safe
7.47,101.67,47.32,Safe
5.74,55.67,5.67,Safe
6.35,141.71,45.12,Safe
7.01,93.75,12.4,Safe
6.25,9.96,42.99,Safe
7.96,143.06,21.43,Safe
8.24,119.98,10.94,Safe
5.63,3.12,27.95,Safe
6.67,69.59,37.19,Safe
7.36,56.48,3.29,Safe
6.65,217.23,42.6,Safe
6.28,119.17,7.55,Safe
7.95,47.15,27.94,Safe
6.93,124.18,32.57,Safe
7.75,104.33,41.45,Safe
8.19,97.93,26.68,Safe
7.36,207.87,28.19,Safe
7.16,135.62,45.66,Safe
6.87,122.91,11.28,Safe
8.43,108.28,40.48,Safe
5.88,190.11,2.87,Safe
7.9,41.81,47.12,Safe
6.03,176.33,20.93,Safe
6.97,81.67,24.14,Safe
8.04,147.14,15.79,Safe
7.58,60.38,15.64,Safe
5.7,205.12,21.6,Safe
8.49,101.01,2.87,Safe
6.27,50.29,2.33,Safe
6.07,152.57,22.99,Safe
7.53,91.02,40.25,Safe
5.84,5.74,5.09,Safe
6.48,102.16,8.71,Safe
6.89,220.43,16.24,Safe
7.59,26.29,17.56,Safe
7.53,70.18,35.45,Safe
7.97,242.38,8.79,Safe
7.73,214.62,45.39,Safe
6.91,246.02,46.48,Safe
8.45,220.94,18.67,Safe
7.02,145.34,14.6,Safe
7,67.33,21.18,Safe
6.1,9.45,35.23,Safe
6.75,144.49,12.16,Safe
6.42,183.05,45.33,Safe
6.65,120.38,6.23,Safe
7.44,144.45,40.98,Safe
7.26,81.13,41.38,Safe
6.59,232.87,19.01,Safe
8.2,98.9,44.59,Safe
6.24,209.53,3.79,Safe
7.79,47.63,36.77,Safe
6.34,52,23.34,Safe
6.02,154.96,40.19,Safe
7.12,200.03,13.68,Safe
8.08,58.01,11.79,Safe
6.98,154.43,45.02,Safe
7.52,24.25,32.01,Safe
7.32,14.09,48.65,Safe
6.26,169.31,6.21,Safe
7.84,77.61,21.45,Safe
7.55,36.72,6.59,Safe
5.54,8.94,19.71,Safe
6.4,226.6,18.08,Safe
6.11,146.92,49.36,Safe
7.37,178.09,4.39,Safe
8.3,29.86,26.76,Safe
7.61,7.71,26.13,Safe
5.64,19.85,42.64,Safe
7.61,209.74,3.78,Safe
8.39,189.4,13.56,Safe
7.86,97.67,8.23,Safe
5.7,133.25,20.17,Safe
6.7,212.48,6.57,Safe
7.34,69.77,9.09,Safe
8.37,204.18,7.25,Safe
7.83,137.2,31.18,Safe
8.06,24.68,13.59,Safe
7.95,36,3.02,Safe
7.47,242.17,42.15,Safe
8.11,157.73,13.05,Safe
8.2,42.78,44.84,Safe
7.78,91.27,8.06,Safe
5.78,55.28,45.39,Safe
6.37,115.19,34.29,Safe
5.78,125.62,8.78,Safe
5.52,41.52,13.81,Safe
8.34,176.92,7.66,Safe
8.31,229.45,28.62,Safe
8.5,204.6,27.1,Signs of Water Pollution
8.39,9.09,40.64,Safe
7.84,207.31,11.88,Safe
7.49,65.4,23.78,Safe
6.73,175.32,47.69,Safe
7.83,156.43,49.9,Safe
7.66,93.36,22.35,Safe
8.44,159.13,9.68,Safe
6.53,183.32,8.33,Safe
7.8,234.07,19.3,Safe
8.36,117.35,33.97,Safe
5.76,88.01,47.59,Safe
5.51,113.07,22.43,Safe
6.73,127.7,42.86,Safe
6.13,148.17,38.38,Safe
7.74,212.04,39.44,Safe
6.21,207.54,48.06,Safe
8.47,189.53,49.54,Safe
6.55,217.84,21.14,Safe
7.65,59.37,7.62,Safe
5.91,14.39,34.51,Safe
8.09,194.71,9.34,Safe
7.93,168.31,39.68,Safe
5.59,158.16,29.14,Safe
5.63,190.48,11.05,Safe
6.15,196.76,41.9,Safe
7.67,194.44,3.07,Safe
7.97,72.03,9.7,Safe
7.77,53.61,27.12,Safe
5.97,147.71,29.97,Safe
5.75,47.22,20.96,Safe
6.71,89.03,2.07,Safe
7.58,88.69,9.8,Safe
7.1,3.42,9.51,Safe
7.99,110.51,23.88,Safe
7.68,5.59,35.6,Safe
5.58,237.02,4.26,Safe
6.56,93.19,36.92,Safe
7.64,78.83,13.82,Safe
6.25,100.5,35.44,Safe
6.3,54.73,43.63,Safe
7.85,178.71,0.27,Safe
6.15,34.38,44.41,Safe
5.54,46.25,9.93,Safe
5.76,191.85,37.25,Safe
6.63,17.73,38.47,Safe
7.36,192.61,19.44,Safe
6.73,89.13,19.05,Safe
5.57,54.57,19.77,Safe
6.98,92.9,30.65,Safe
6.52,244.18,39.47,Safe
7.18,65.35,49.57,Safe
